Data;Station;CO;PM10;PM2_5;NO;NOX;NO2;NO3;O3;Benzene;SO2
23/02/20 08:00;Bari - CUS;;24;;27.03;86.34;44.91;;19.03;;
23/02/20 09:00;Bari - CUS;;24;;11.79;52.72;34.64;;38.94;;
23/02/20 10:00;Bari - CUS;;24;;1.78;16.37;13.65;;83.58;;
23/02/20 11:00;Bari - CUS;;24;;1.30;11.68;9.68;;88.37;;
23/02/20 12:00;Bari - CUS;;24;;0.96;9.13;7.67;;93.86;;
23/02/20 13:00;Bari - CUS;;24;;0.63;7.45;6.48;;101.05;;
23/02/20 14:00;Bari - CUS;;24;;1.88;13.37;10.49;;89.78;;
23/02/20 15:00;Bari - CUS;;24;;2.43;21.54;17.83;;81.62;;
23/02/20 16:00;Bari - CUS;;24;;3.79;31.60;25.77;;74.48;;
23/02/20 17:00;Bari - CUS;;24;;0.42;10.66;10.01;;91.94;;
23/02/20 18:00;Bari - CUS;;24;;6.64;51.80;41.62;;51.51;;
23/02/20 19:00;Bari - CUS;;24;;33.22;138.27;87.34;;3.55;;
23/02/20 20:00;Bari - CUS;;24;;42.19;144.33;79.66;;7.61;;
23/02/20 21:00;Bari - CUS;;24;;44.54;140.69;72.39;;3.52;;
23/02/20 22:00;Bari - CUS;;24;;41.27;121.65;58.38;;4.21;;
23/02/20 23:00;Bari - CUS;;24;;11.14;68.42;51.34;;8.42;;
24/02/20 00:00;Bari - CUS;;24;;5.03;50.66;42.93;;21.81;;
24/02/20 01:00;Bari - CUS;;31;;0.92;36.66;35.25;;31.02;;
24/02/20 02:00;Bari - CUS;;31;;0.39;30.45;29.85;;33.40;;
24/02/20 03:00;Bari - CUS;;31;;0.29;16.71;16.27;;42.10;;
24/02/20 04:00;Bari - CUS;;31;;0.34;10.00;9.48;;48.65;;
24/02/20 05:00;Bari - CUS;;31;;0.68;19.14;18.11;;35.10;;
24/02/20 06:00;Bari - CUS;;31;;1.85;29.51;26.68;;24.03;;
24/02/20 07:00;Bari - CUS;;31;;21.34;77.36;44.69;;10.04;;
24/02/20 08:00;Bari - CUS;;31;;53.61;137.51;55.34;;8.17;;
24/02/20 09:00;Bari - CUS;;31;;48.26;131.98;57.98;;15.83;;
24/02/20 10:00;Bari - CUS;;31;;13.50;58.88;38.18;;44.77;;
24/02/20 11:00;Bari - CUS;;31;;12.00;33.30;17.57;;62.02;;
24/02/20 12:00;Bari - CUS;;31;;0.02;11.55;13.00;;69.21;;
24/02/20 13:00;Bari - CUS;;31;;0.12;10.02;10.24;;78.51;;
24/02/20 14:00;Bari - CUS;;31;;0.01;8.49;9.12;;87.54;;
24/02/20 15:00;Bari - CUS;;31;;0.00;6.96;8.28;;97.82;;
24/02/20 16:00;Bari - CUS;;31;;0.07;7.81;9.20;;96.96;;
24/02/20 17:00;Bari - CUS;;31;;0.00;12.00;13.28;;89.87;;
24/02/20 18:00;Bari - CUS;;31;;7.88;53.04;41.82;;56.54;;
24/02/20 19:00;Bari - CUS;;31;;63.77;199.04;101.30;;3.26;;
24/02/20 20:00;Bari - CUS;;31;;109.63;276.07;108.00;;1.49;;
24/02/20 21:00;Bari - CUS;;31;;50.55;160.48;82.97;;2.59;;
24/02/20 22:00;Bari - CUS;;31;;15.37;75.45;51.89;;6.14;;
24/02/20 23:00;Bari - CUS;;31;;5.81;53.73;44.81;;9.58;;
25/02/20 00:00;Bari - CUS;;31;;1.40;36.18;34.30;;16.57;;
25/02/20 01:00;Bari - CUS;;26;;;;;;35.79;;
25/02/20 02:00;Bari - CUS;;26;;;;;;32.39;;
25/02/20 03:00;Bari - CUS;;26;;;;;;23.95;;
25/02/20 04:00;Bari - CUS;;26;;;;;;15.19;;
25/02/20 05:00;Bari - CUS;;26;;0.59;28.12;28.29;;18.20;;
25/02/20 06:00;Bari - CUS;;26;;9.34;53.66;39.54;;8.71;;
25/02/20 07:00;Bari - CUS;;26;;36.97;109.96;53.27;;3.15;;
25/02/20 08:00;Bari - CUS;;26;;67.88;166.99;62.92;;5.02;;
25/02/20 09:00;Bari - CUS;;26;;69.52;180.34;73.74;;9.33;;
25/02/20 10:00;Bari - CUS;;26;;29.98;105.39;59.42;;23.77;;
25/02/20 11:00;Bari - CUS;;26;;21.22;91.08;58.51;;35.38;;
25/02/20 12:00;Bari - CUS;;26;;12.85;65.67;45.98;;53.41;;
25/02/20 13:00;Bari - CUS;;26;;1.65;23.02;20.73;;83.32;;
25/02/20 14:00;Bari - CUS;;26;;3.20;34.38;29.46;;78.47;;
25/02/20 15:00;Bari - CUS;;26;;2.54;33.98;30.07;;78.29;;
25/02/20 16:00;Bari - CUS;;26;;1.77;34.44;31.87;;79.25;;
25/02/20 17:00;Bari - CUS;;26;;0.94;38.19;37.05;;70.03;;
25/02/20 18:00;Bari - CUS;;26;;20.20;92.35;61.97;;34.60;;
25/02/20 19:00;Bari - CUS;;26;;3.91;41.12;35.13;;41.29;;
25/02/20 20:00;Bari - CUS;;26;;1.69;35.41;32.83;;48.22;;
25/02/20 21:00;Bari - CUS;;26;;1.00;31.77;30.32;;45.86;;
25/02/20 22:00;Bari - CUS;;26;;0.05;14.45;15.43;;61.07;;
25/02/20 23:00;Bari - CUS;;26;;;;;;57.90;;
26/02/20 00:00;Bari - CUS;;26;;;;;;55.48;;
26/02/20 01:00;Bari - CUS;;19;;;;;;58.40;;
26/02/20 02:00;Bari - CUS;;19;;;;;;55.82;;
26/02/20 03:00;Bari - CUS;;19;;0.20;8.27;9.33;;52.76;;
26/02/20 04:00;Bari - CUS;;19;;;;;;55.36;;
26/02/20 05:00;Bari - CUS;;19;;0.01;21.33;22.91;;45.52;;
26/02/20 06:00;Bari - CUS;;19;;0.77;35.93;34.85;;32.33;;
26/02/20 07:00;Bari - CUS;;19;;7.88;51.78;39.80;;30.19;;
26/02/20 08:00;Bari - CUS;;19;;21.92;94.75;61.17;;16.25;;
26/02/20 09:00;Bari - CUS;;19;;30.73;115.83;68.72;;9.69;;
26/02/20 10:00;Bari - CUS;;19;;50.02;147.05;70.35;;12.72;;
26/02/20 11:00;Bari - CUS;;19;;20.79;68.70;36.83;;45.72;;
26/02/20 12:00;Bari - CUS;;19;;6.42;29.64;19.85;;67.00;;
26/02/20 13:00;Bari - CUS;;19;;4.11;24.69;18.38;;75.00;;
26/02/20 14:00;Bari - CUS;;19;;0.32;6.29;5.99;;87.03;;
26/02/20 15:00;Bari - CUS;;19;;0.09;6.12;6.32;;85.31;;
26/02/20 16:00;Bari - CUS;;19;;0.01;5.43;6.16;;83.89;;
26/02/20 17:00;Bari - CUS;;19;;0.07;8.37;8.78;;79.87;;
26/02/20 18:00;Bari - CUS;;19;;0.95;16.87;15.54;;73.67;;
26/02/20 19:00;Bari - CUS;;19;;2.53;30.04;26.18;;63.11;;
26/02/20 20:00;Bari - CUS;;19;;0.14;15.40;15.37;;71.76;;
26/02/20 21:00;Bari - CUS;;19;;0.30;21.08;20.80;;64.10;;
26/02/20 22:00;Bari - CUS;;19;;0.13;5.14;6.10;;78.58;;
26/02/20 23:00;Bari - CUS;;19;;;;;;83.96;;
27/02/20 00:00;Bari - CUS;;19;;;;;;85.73;;
27/02/20 01:00;Bari - CUS;;;;;;;;86.71;;
27/02/20 02:00;Bari - CUS;;;;;;;;86.13;;
27/02/20 03:00;Bari - CUS;;;;;;;;83.15;;
27/02/20 04:00;Bari - CUS;;;;;;;;78.57;;
27/02/20 05:00;Bari - CUS;;;;;;;;75.82;;
27/02/20 06:00;Bari - CUS;;;;;;;;75.47;;
27/02/20 07:00;Bari - CUS;;;;;;;;75.61;;
27/02/20 08:00;Bari - CUS;;;;;;;;73.94;;
27/02/20 09:00;Bari - CUS;;;;0.05;6.90;7.15;;71.05;;
27/02/20 10:00;Bari - CUS;;;;0.28;5.39;5.09;;73.54;;
27/02/20 11:00;Bari - CUS;;;;;;;;;;
27/02/20 12:00;Bari - CUS;;;;1.57;9.74;7.34;;68.86;;
27/02/20 13:00;Bari - CUS;;;;1.35;7.26;5.18;;76.09;;
27/02/20 14:00;Bari - CUS;;;;0.91;4.79;3.42;;81.32;;
27/02/20 15:00;Bari - CUS;;;;0.94;5.18;3.75;;82.17;;
27/02/20 16:00;Bari - CUS;;;;0.98;6.02;4.52;;82.41;;
27/02/20 17:00;Bari - CUS;;;;0.91;7.39;6.00;;81.45;;
27/02/20 18:00;Bari - CUS;;;;0.79;12.68;11.46;;76.23;;
27/02/20 19:00;Bari - CUS;;;;44.09;145.47;77.96;;13.17;;
27/02/20 20:00;Bari - CUS;;;;61.90;184.71;89.79;;2.14;;
27/02/20 21:00;Bari - CUS;;;;19.41;91.55;61.79;;8.20;;
27/02/20 22:00;Bari - CUS;;;;3.88;45.26;39.32;;29.35;;
27/02/20 23:00;Bari - CUS;;;;1.32;18.58;16.55;;54.68;;
28/02/20 00:00;Bari - CUS;;;;0.73;14.82;13.70;;56.80;;
28/02/20 01:00;Bari - CUS;;20;;0.44;11.82;11.15;;57.33;;
28/02/20 02:00;Bari - CUS;;20;;;;;;63.54;;
28/02/20 03:00;Bari - CUS;;20;;0.35;5.30;4.78;;;;
28/02/20 04:00;Bari - CUS;;20;;0.66;8.73;7.72;;64.91;;
28/02/20 05:00;Bari - CUS;;20;;0.45;7.64;6.97;;66.21;;
28/02/20 06:00;Bari - CUS;;20;;0.55;11.58;10.74;;61.23;;
28/02/20 07:00;Bari - CUS;;20;;3.11;22.83;18.05;;53.55;;
28/02/20 08:00;Bari - CUS;;20;;9.19;42.94;28.85;;42.15;;
28/02/20 09:00;Bari - CUS;;20;;16.84;69.13;43.30;;31.90;;
28/02/20 10:00;Bari - CUS;;20;;4.54;23.72;16.76;;65.82;;
28/02/20 11:00;Bari - CUS;;20;;0.89;6.71;5.36;;76.26;;
28/02/20 12:00;Bari - CUS;;20;;1.00;6.91;5.38;;76.83;;
28/02/20 13:00;Bari - CUS;;20;;1.66;10.45;7.91;;79.50;;
28/02/20 14:00;Bari - CUS;;20;;1.42;9.49;7.32;;85.67;;
28/02/20 15:00;Bari - CUS;;20;;1.26;8.25;6.31;;85.98;;
28/02/20 16:00;Bari - CUS;;20;;0.91;5.80;4.40;;87.95;;
28/02/20 17:00;Bari - CUS;;20;;0.69;5.21;4.15;;86.20;;
28/02/20 18:00;Bari - CUS;;20;;0.65;4.92;3.90;;83.86;;
28/02/20 19:00;Bari - CUS;;20;;0.60;4.25;3.33;;83.71;;
28/02/20 20:00;Bari - CUS;;20;;0.57;4.63;3.76;;81.63;;
28/02/20 21:00;Bari - CUS;;20;;0.70;5.99;4.93;;81.15;;
28/02/20 22:00;Bari - CUS;;20;;0.81;12.24;11.00;;72.86;;
28/02/20 23:00;Bari - CUS;;20;;0.53;5.74;4.92;;77.38;;
29/02/20 00:00;Bari - CUS;;20;;1.33;14.65;12.60;;68.75;;
29/02/20 01:00;Bari - CUS;;17;;0.63;14.64;13.67;;57.29;;
29/02/20 02:00;Bari - CUS;;17;;;;;;56.00;;
29/02/20 03:00;Bari - CUS;;17;;0.54;11.32;10.49;;;;
29/02/20 04:00;Bari - CUS;;17;;3.42;28.84;23.60;;35.69;;
29/02/20 05:00;Bari - CUS;;17;;0.80;24.47;23.24;;29.05;;
29/02/20 06:00;Bari - CUS;;17;;1.28;26.58;24.63;;25.46;;
29/02/20 07:00;Bari - CUS;;17;;9.37;47.52;33.15;;17.48;;
29/02/20 08:00;Bari - CUS;;17;;20.36;67.72;36.51;;15.28;;
29/02/20 09:00;Bari - CUS;;17;;28.50;84.37;40.67;;20.40;;
29/02/20 10:00;Bari - CUS;;17;;11.86;49.44;31.25;;45.37;;
29/02/20 11:00;Bari - CUS;;17;;2.72;14.82;10.65;;67.91;;
29/02/20 12:00;Bari - CUS;;17;;3.60;18.48;12.96;;70.08;;
29/02/20 13:00;Bari - CUS;;17;;3.11;17.93;13.16;;73.57;;
29/02/20 14:00;Bari - CUS;;17;;1.74;11.50;8.84;;81.97;;
29/02/20 15:00;Bari - CUS;;17;;0.83;5.85;4.59;;87.53;;
29/02/20 16:00;Bari - CUS;;17;;0.54;3.62;2.79;;90.68;;
29/02/20 17:00;Bari - CUS;;17;;0.36;4.13;3.58;;88.67;;
29/02/20 18:00;Bari - CUS;;17;;0.63;14.65;13.71;;70.49;;
29/02/20 19:00;Bari - CUS;;17;;3.75;48.15;42.39;;46.40;;
29/02/20 20:00;Bari - CUS;;17;;1.56;26.88;24.49;;63.28;;
29/02/20 21:00;Bari - CUS;;17;;1.46;24.07;21.84;;67.09;;
29/02/20 22:00;Bari - CUS;;17;;0.55;16.83;15.99;;72.91;;
29/02/20 23:00;Bari - CUS;;17;;0.70;11.95;10.88;;72.42;;
01/03/20 00:00;Bari - CUS;;17;;0.80;13.37;12.14;;65.09;;
01/03/20 01:00;Bari - CUS;;;;0.65;14.44;13.45;;63.31;;
01/03/20 02:00;Bari - CUS;;;;0.42;8.66;8.00;;69.79;;
01/03/20 03:00;Bari - CUS;;;;0.45;9.75;9.06;;65.56;;
01/03/20 04:00;Bari - CUS;;;;0.58;8.81;7.93;;66.38;;
01/03/20 05:00;Bari - CUS;;;;0.47;6.13;5.41;;68.38;;
01/03/20 06:00;Bari - CUS;;;;0.53;7.72;6.91;;61.64;;
01/03/20 07:00;Bari - CUS;;;;2.02;16.94;13.85;;54.91;;
01/03/20 08:00;Bari - CUS;;;;3.56;24.58;19.12;;49.92;;
01/03/20 09:00;Bari - CUS;;;;4.03;25.36;19.19;;53.12;;
01/03/20 10:00;Bari - CUS;;;;4.38;23.24;16.52;;66.99;;
01/03/20 11:00;Bari - CUS;;;;6.62;27.88;17.72;;70.50;;
01/03/20 12:00;Bari - CUS;;;;2.33;14.07;10.50;;79.29;;
01/03/20 13:00;Bari - CUS;;;;1.90;12.50;9.58;;81.96;;
01/03/20 14:00;Bari - CUS;;;;1.23;9.53;7.65;;82.34;;
01/03/20 15:00;Bari - CUS;;;;;;;;;;
01/03/20 16:00;Bari - CUS;;;;;;;;;;
01/03/20 17:00;Bari - CUS;;;;;;;;;;
01/03/20 18:00;Bari - CUS;;;;;;;;;;
01/03/20 19:00;Bari - CUS;;;;;;;;;;
01/03/20 20:00;Bari - CUS;;;;;;;;;;
01/03/20 21:00;Bari - CUS;;;;;;;;;;
01/03/20 22:00;Bari - CUS;;;;;;;;;;
01/03/20 23:00;Bari - CUS;;;;;;;;;;
02/03/20 00:00;Bari - CUS;;;;;;;;;;
02/03/20 01:00;Bari - CUS;;;;;;;;;;
02/03/20 02:00;Bari - CUS;;;;;;;;;;
02/03/20 03:00;Bari - CUS;;;;;;;;;;
02/03/20 04:00;Bari - CUS;;;;;;;;;;
02/03/20 05:00;Bari - CUS;;;;;;;;;;
02/03/20 06:00;Bari - CUS;;;;;;;;;;
02/03/20 07:00;Bari - CUS;;;;;;;;;;
02/03/20 08:00;Bari - CUS;;;;;;;;;;
02/03/20 09:00;Bari - CUS;;;;;;;;;;
02/03/20 10:00;Bari - CUS;;;;;;;;;;
02/03/20 11:00;Bari - CUS;;;;;;;;;;
02/03/20 12:00;Bari - CUS;;;;;;;;;;
02/03/20 13:00;Bari - CUS;;;;;;;;;;
02/03/20 14:00;Bari - CUS;;;;;;;;;;
02/03/20 15:00;Bari - CUS;;;;;;;;;;
02/03/20 16:00;Bari - CUS;;;;;;;;;;
02/03/20 17:00;Bari - CUS;;;;9.05;40.25;26.57;;54.01;;
02/03/20 18:00;Bari - CUS;;;;4.16;24.10;17.73;;70.67;;
02/03/20 19:00;Bari - CUS;;;;3.63;21.97;16.42;;72.22;;
02/03/20 20:00;Bari - CUS;;;;2.06;17.71;14.55;;75.07;;
02/03/20 21:00;Bari - CUS;;;;1.14;19.16;17.41;;72.51;;
02/03/20 22:00;Bari - CUS;;;;0.77;14.89;13.71;;74.64;;
02/03/20 23:00;Bari - CUS;;;;0.76;14.35;13.17;;72.28;;
03/03/20 00:00;Bari - CUS;;;;0.48;10.34;9.61;;74.83;;
03/03/20 01:00;Bari - CUS;;8;;0.44;8.35;7.68;;74.68;;
03/03/20 02:00;Bari - CUS;;8;;0.37;6.06;5.49;;75.85;;
03/03/20 03:00;Bari - CUS;;8;;0.42;6.00;5.34;;69.60;;
03/03/20 04:00;Bari - CUS;;8;;0.42;4.67;4.04;;69.19;;
03/03/20 05:00;Bari - CUS;;8;;0.48;4.75;4.02;;65.87;;
03/03/20 06:00;Bari - CUS;;8;;0.59;8.67;7.76;;65.68;;
03/03/20 07:00;Bari - CUS;;8;;2.22;17.97;14.58;;61.47;;
03/03/20 08:00;Bari - CUS;;8;;5.83;36.96;28.03;;46.51;;
03/03/20 09:00;Bari - CUS;;8;;11.79;58.95;40.86;;32.04;;
03/03/20 10:00;Bari - CUS;;8;;13.32;58.49;38.05;;35.96;;
03/03/20 11:00;Bari - CUS;;8;;6.89;35.23;24.66;;57.76;;
03/03/20 12:00;Bari - CUS;;8;;8.16;39.64;27.12;;58.49;;
03/03/20 13:00;Bari - CUS;;8;;5.94;34.75;25.63;;62.26;;
03/03/20 14:00;Bari - CUS;;8;;3.77;27.23;21.45;;65.99;;
03/03/20 15:00;Bari - CUS;;8;;8.64;48.10;34.84;;52.24;;
03/03/20 16:00;Bari - CUS;;8;;1.98;15.89;12.87;;71.78;;
03/03/20 17:00;Bari - CUS;;8;;2.04;18.60;15.46;;69.09;;
03/03/20 18:00;Bari - CUS;;8;;1.33;17.15;15.11;;66.88;;
03/03/20 19:00;Bari - CUS;;8;;1.29;18.26;16.28;;64.98;;
03/03/20 20:00;Bari - CUS;;8;;1.36;16.71;14.63;;67.81;;
03/03/20 21:00;Bari - CUS;;8;;1.10;14.27;12.59;;69.46;;
03/03/20 22:00;Bari - CUS;;8;;1.08;16.50;14.84;;67.36;;
03/03/20 23:00;Bari - CUS;;8;;0.66;10.04;9.04;;71.61;;
04/03/20 00:00;Bari - CUS;;8;;0.84;9.41;8.12;;73.11;;
04/03/20 01:00;Bari - CUS;;;;0.69;12.14;11.07;;67.03;;
04/03/20 02:00;Bari - CUS;;;;;;;;63.71;;
04/03/20 03:00;Bari - CUS;;;;0.62;7.15;6.20;;;;
04/03/20 04:00;Bari - CUS;;;;0.54;5.64;4.82;;55.53;;
04/03/20 05:00;Bari - CUS;;;;0.74;11.97;10.82;;48.55;;
04/03/20 06:00;Bari - CUS;;;;1.40;26.74;24.60;;34.25;;
04/03/20 07:00;Bari - CUS;;;;12.90;66.70;46.93;;17.70;;
04/03/20 08:00;Bari - CUS;;;;27.01;93.16;51.73;;17.32;;
04/03/20 09:00;Bari - CUS;;;;26.41;89.48;48.96;;29.50;;
04/03/20 10:00;Bari - CUS;;;;4.63;25.82;18.72;;65.79;;
04/03/20 11:00;Bari - CUS;;;;2.99;16.30;11.71;;76.11;;
04/03/20 12:00;Bari - CUS;;;;2.32;12.96;9.41;;78.76;;
04/03/20 13:00;Bari - CUS;;;;2.26;12.42;8.94;;78.39;;
04/03/20 14:00;Bari - CUS;;;;2.07;10.85;7.69;;78.10;;
04/03/20 15:00;Bari - CUS;;;;2.74;14.00;9.79;;82.37;;
04/03/20 16:00;Bari - CUS;;;;1.19;7.64;5.84;;86.41;;
04/03/20 17:00;Bari - CUS;;;;1.22;9.27;7.39;;85.95;;
04/03/20 18:00;Bari - CUS;;;;1.43;10.45;8.26;;84.67;;
04/03/20 19:00;Bari - CUS;;;;1.12;10.51;8.79;;83.31;;
04/03/20 20:00;Bari - CUS;;;;0.93;9.22;7.79;;85.59;;
04/03/20 21:00;Bari - CUS;;;;0.93;8.63;7.22;;86.49;;
04/03/20 22:00;Bari - CUS;;;;0.87;12.55;11.23;;73.57;;
04/03/20 23:00;Bari - CUS;;;;0.90;18.70;17.33;;52.29;;
05/03/20 00:00;Bari - CUS;;;;0.89;11.60;10.23;;61.02;;
05/03/20 01:00;Bari - CUS;;12;;0.58;8.14;7.25;;62.85;;
05/03/20 02:00;Bari - CUS;;12;;0.61;7.01;6.08;;60.80;;
05/03/20 03:00;Bari - CUS;;12;;0.43;5.96;5.30;;60.56;;
05/03/20 04:00;Bari - CUS;;12;;0.64;6.52;5.54;;58.38;;
05/03/20 05:00;Bari - CUS;;12;;0.70;6.41;5.35;;60.21;;
05/03/20 06:00;Bari - CUS;;12;;0.63;6.87;5.90;;61.50;;
05/03/20 07:00;Bari - CUS;;12;;1.89;14.09;11.19;;55.20;;
05/03/20 08:00;Bari - CUS;;12;;2.51;18.06;14.21;;52.72;;
05/03/20 09:00;Bari - CUS;;12;;3.32;17.66;12.56;;58.40;;
05/03/20 10:00;Bari - CUS;;12;;2.55;12.60;8.69;;65.50;;
05/03/20 11:00;Bari - CUS;;12;;2.24;11.24;7.80;;68.28;;
05/03/20 12:00;Bari - CUS;;12;;1.89;9.16;6.26;;73.74;;
05/03/20 13:00;Bari - CUS;;12;;2.11;10.19;6.95;;76.17;;
05/03/20 14:00;Bari - CUS;;12;;1.63;8.71;6.22;;80.40;;
05/03/20 15:00;Bari - CUS;;12;;0.98;5.03;3.53;;84.28;;
05/03/20 16:00;Bari - CUS;;12;;1.05;6.06;4.44;;85.50;;
05/03/20 17:00;Bari - CUS;;12;;0.85;5.34;4.02;;86.09;;
05/03/20 18:00;Bari - CUS;;12;;1.38;15.66;13.54;;76.61;;
05/03/20 19:00;Bari - CUS;;12;;1.58;27.09;24.68;;62.75;;
05/03/20 20:00;Bari - CUS;;12;;2.89;46.41;41.97;;43.89;;
05/03/20 21:00;Bari - CUS;;12;;5.57;62.21;53.67;;23.71;;
05/03/20 22:00;Bari - CUS;;12;;2.75;40.46;36.24;;31.34;;
05/03/20 23:00;Bari - CUS;;12;;1.39;23.86;21.72;;45.67;;
06/03/20 00:00;Bari - CUS;;12;;0.92;16.56;15.14;;57.52;;
06/03/20 01:00;Bari - CUS;;15;;0.85;12.89;11.59;;62.77;;
06/03/20 02:00;Bari - CUS;;15;;;;;;66.14;;
06/03/20 03:00;Bari - CUS;;15;;0.60;7.78;6.85;;;;
06/03/20 04:00;Bari - CUS;;15;;0.83;8.99;7.73;;74.14;;
06/03/20 05:00;Bari - CUS;;15;;0.62;9.26;8.30;;76.87;;
06/03/20 06:00;Bari - CUS;;15;;0.72;11.41;10.30;;76.85;;
06/03/20 07:00;Bari - CUS;;15;;5.68;37.39;28.69;;62.01;;
06/03/20 08:00;Bari - CUS;;15;;5.50;41.76;33.33;;56.86;;
06/03/20 09:00;Bari - CUS;;15;;10.90;55.22;38.50;;50.72;;
06/03/20 10:00;Bari - CUS;;15;;8.31;43.48;30.78;;50.61;;
06/03/20 11:00;Bari - CUS;;15;;11.45;46.08;28.53;;56.52;;
06/03/20 12:00;Bari - CUS;;15;;7.35;29.33;18.06;;67.50;;
06/03/20 13:00;Bari - CUS;;15;;7.42;30.23;18.88;;68.11;;
06/03/20 14:00;Bari - CUS;;15;;8.77;37.58;24.13;;61.04;;
06/03/20 15:00;Bari - CUS;;15;;6.54;33.24;23.22;;56.50;;
06/03/20 16:00;Bari - CUS;;15;;5.99;31.67;22.48;;55.47;;
06/03/20 17:00;Bari - CUS;;15;;10.05;47.99;32.57;;42.43;;
06/03/20 18:00;Bari - CUS;;15;;11.89;66.20;47.96;;34.60;;
06/03/20 19:00;Bari - CUS;;15;;4.99;41.82;34.16;;54.25;;
06/03/20 20:00;Bari - CUS;;15;;3.24;29.56;24.59;;63.57;;
06/03/20 21:00;Bari - CUS;;15;;2.44;20.25;16.51;;70.31;;
06/03/20 22:00;Bari - CUS;;15;;2.10;24.86;21.64;;62.66;;
06/03/20 23:00;Bari - CUS;;15;;1.37;13.29;11.19;;74.40;;
07/03/20 00:00;Bari - CUS;;15;;0.98;8.30;6.79;;79.61;;
07/03/20 01:00;Bari - CUS;;15;;1.00;13.26;11.71;;69.76;;
07/03/20 02:00;Bari - CUS;;15;;0.90;15.25;13.87;;58.89;;
07/03/20 03:00;Bari - CUS;;15;;0.82;12.28;11.01;;56.16;;
07/03/20 04:00;Bari - CUS;;15;;0.80;9.59;8.35;;56.79;;
07/03/20 05:00;Bari - CUS;;15;;0.81;11.84;10.58;;58.73;;
07/03/20 06:00;Bari - CUS;;15;;1.24;17.67;15.76;;52.12;;
07/03/20 07:00;Bari - CUS;;15;;3.10;26.25;21.50;;44.45;;
07/03/20 08:00;Bari - CUS;;15;;14.50;61.56;39.33;;26.16;;
07/03/20 09:00;Bari - CUS;;15;;13.39;60.21;39.68;;38.02;;
07/03/20 10:00;Bari - CUS;;15;;2.35;16.44;12.85;;73.43;;
07/03/20 11:00;Bari - CUS;;15;;2.04;13.02;9.90;;75.20;;
07/03/20 12:00;Bari - CUS;;15;;1.58;9.28;6.87;;76.98;;
07/03/20 13:00;Bari - CUS;;15;;1.33;7.92;5.89;;82.48;;
07/03/20 14:00;Bari - CUS;;15;;1.48;8.79;6.51;;82.97;;
07/03/20 15:00;Bari - CUS;;15;;1.21;6.06;4.21;;86.69;;
07/03/20 16:00;Bari - CUS;;15;;0.97;5.68;4.19;;85.73;;
07/03/20 17:00;Bari - CUS;;15;;1.15;14.78;13.02;;76.11;;
07/03/20 18:00;Bari - CUS;;15;;1.26;15.82;13.89;;76.70;;
07/03/20 19:00;Bari - CUS;;15;;1.32;25.78;23.75;;64.64;;
07/03/20 20:00;Bari - CUS;;15;;3.02;41.40;36.77;;41.65;;
07/03/20 21:00;Bari - CUS;;15;;1.37;24.91;22.80;;62.38;;
07/03/20 22:00;Bari - CUS;;15;;1.71;29.59;26.97;;43.06;;
07/03/20 23:00;Bari - CUS;;15;;1.36;20.30;18.21;;42.05;;
08/03/20 00:00;Bari - CUS;;15;;1.17;19.94;18.16;;54.57;;
08/03/20 01:00;Bari - CUS;;9;;0.84;9.44;8.15;;77.39;;
08/03/20 02:00;Bari - CUS;;9;;;;;;81.32;;
08/03/20 03:00;Bari - CUS;;9;;;;;;;;
08/03/20 04:00;Bari - CUS;;9;;;;;;81.65;;
08/03/20 05:00;Bari - CUS;;9;;;;;;74.09;;
08/03/20 06:00;Bari - CUS;;9;;;;;;72.89;;
08/03/20 07:00;Bari - CUS;;9;;;;;;73.62;;
08/03/20 08:00;Bari - CUS;;9;;;;;;71.04;;
08/03/20 09:00;Bari - CUS;;9;;;;;;73.19;;
08/03/20 10:00;Bari - CUS;;9;;;;;;71.56;;
08/03/20 11:00;Bari - CUS;;9;;;;;;73.48;;
08/03/20 12:00;Bari - CUS;;9;;;;;;75.02;;
08/03/20 13:00;Bari - CUS;;9;;;;;;75.64;;
08/03/20 14:00;Bari - CUS;;9;;;;;;72.06;;
08/03/20 15:00;Bari - CUS;;9;;;;;;79.26;;
08/03/20 16:00;Bari - CUS;;9;;;;;;80.46;;
08/03/20 17:00;Bari - CUS;;9;;;;;;81.42;;
08/03/20 18:00;Bari - CUS;;9;;;;;;87.70;;
08/03/20 19:00;Bari - CUS;;9;;;;;;88.36;;
08/03/20 20:00;Bari - CUS;;9;;;;;;89.11;;
08/03/20 21:00;Bari - CUS;;9;;;;;;89.45;;
08/03/20 22:00;Bari - CUS;;9;;;;;;74.26;;
08/03/20 23:00;Bari - CUS;;9;;;;;;70.26;;
09/03/20 00:00;Bari - CUS;;9;;;;;;74.75;;
09/03/20 01:00;Bari - CUS;;16;;;;;;73.22;;
09/03/20 02:00;Bari - CUS;;16;;;;;;71.59;;
09/03/20 03:00;Bari - CUS;;16;;;;;;73.68;;
09/03/20 04:00;Bari - CUS;;16;;;;;;73.44;;
09/03/20 05:00;Bari - CUS;;16;;;;;;72.65;;
09/03/20 06:00;Bari - CUS;;16;;;;;;69.82;;
09/03/20 07:00;Bari - CUS;;16;;;;;;63.26;;
09/03/20 08:00;Bari - CUS;;16;;;;;;62.75;;
09/03/20 09:00;Bari - CUS;;16;;;;;;72.89;;
09/03/20 10:00;Bari - CUS;;16;;;;;;78.12;;
